n_test,r2,rmse,calib_intercept,calib_slope,setting,model,kind,split,split_seed,n_train,n_train_groups,n_test_groups
174,0.9574995425348085,0.19970044225416148,0.21780337116926815,1.0542027818318542,gpt,random_forest_configuration_prerun,rf,19,640600314,388,124,54
173,0.9806689463152304,0.1271979961644161,-0.12083924096795061,0.9773169383810739,gpt,hist_gradient_boosting_configuration_prerun,hgb,0,1829338324,389,124,54
168,0.9796425082292637,0.1458693984741012,0.05149991329817835,1.0125514143299217,gpt,hist_gradient_boosting_configuration_prerun,hgb,1,384259585,394,124,54
175,0.9814735821953049,0.1308965617789799,0.1542238746771603,1.030799296089367,gpt,hist_gradient_boosting_configuration_prerun,hgb,2,56731231,387,124,54
176,0.9761867045871504,0.15891650206674712,0.07613088783283496,1.015606939183297,gpt,hist_gradient_boosting_configuration_prerun,hgb,3,1374203058,386,124,54
168,0.9780989148844299,0.1452057515937551,0.03861119577445247,1.0128170677129305,gpt,hist_gradient_boosting_configuration_prerun,hgb,4,784857332,394,124,54
177,0.9791269087592044,0.13800652963098875,0.044005774895192154,1.010332121853714,gpt,hist_gradient_boosting_configuration_prerun,hgb,5,1003451250,385,124,54
172,0.981539431119288,0.12614979207257296,0.13586970854044014,1.031732785372883,gpt,hist_gradient_boosting_configuration_prerun,hgb,6,171429433,390,124,54
166,0.9792562586014899,0.12974045676730178,0.09057575936721578,1.0188746366719161,gpt,hist_gradient_boosting_configuration_prerun,hgb,7,795643823,396,124,54
170,0.9785514547411108,0.13559226025672402,-0.017816184382318776,0.9982704934507428,gpt,hist_gradient_boosting_configuration_prerun,hgb,8,1381800716,392,124,54
172,0.9774381369021233,0.13681192851899246,0.10394588651113255,1.0191721252865809,gpt,hist_gradient_boosting_configuration_prerun,hgb,9,762179171,390,124,54
167,0.9774069325108369,0.14386723412769267,0.020774315532491913,1.0046134159675952,gpt,hist_gradient_boosting_configuration_prerun,hgb,10,1784690067,395,124,54
164,0.9765277832537057,0.14644424177138918,0.07463706870084909,1.016433540985519,gpt,hist_gradient_boosting_configuration_prerun,hgb,11,1697625005,398,124,54
163,0.9716299081459808,0.1505462500195486,-0.2167065543519659,0.9564332520179896,gpt,hist_gradient_boosting_configuration_prerun,hgb,12,1512746413,399,124,54
172,0.984820105178978,0.11509574812671183,-0.061535444400416035,0.9900162750247861,gpt,hist_gradient_boosting_configuration_prerun,hgb,13,1943781587,390,124,54
177,0.9808825669442065,0.1345382785012013,0.014816033012312853,1.0063739142201926,gpt,hist_gradient_boosting_configuration_prerun,hgb,14,1548783626,385,124,54
171,0.9813154935576966,0.12574655244728564,-0.1134936365045566,0.9763772469902401,gpt,hist_gradient_boosting_configuration_prerun,hgb,15,380863078,391,124,54
181,0.9849570396679386,0.11909880961685741,0.03279543093703539,1.0062284787094842,gpt,hist_gradient_boosting_configuration_prerun,hgb,16,1843517862,381,124,54
169,0.9807618878699617,0.1298078830264921,-0.023403004873821517,0.9966385338762361,gpt,hist_gradient_boosting_configuration_prerun,hgb,17,1401844688,393,124,54
175,0.9821371458190822,0.13264785502228527,0.11948222178586737,1.0219748522172265,gpt,hist_gradient_boosting_configuration_prerun,hgb,18,211455622,387,124,54
174,0.9843906567046989,0.12102484646585622,0.011252608428388216,1.0055073475566012,gpt,hist_gradient_boosting_configuration_prerun,hgb,19,640600314,388,124,54
202,0.1633775082587472,0.8497067635881211,0.5237225132013188,1.1473857438061519,pooled,tokens_only,linear,0,1829338324,453,172,74
192,0.13830502112908327,0.8674290758904566,-0.5307387376417342,0.8955565226328517,pooled,tokens_only,linear,1,384259585,463,172,74
203,0.16480055599691923,0.8746410906897214,0.7071407603771099,1.1214153827295503,pooled,tokens_only,linear,2,56731231,452,172,74
195,0.11840957463476098,0.8717266691370179,-0.7962865544867506,0.8364773076077638,pooled,tokens_only,linear,3,1374203058,460,172,74
202,0.19015888912176138,0.8144348660965818,1.1726695450353048,1.2593844420197566,pooled,tokens_only,linear,4,784857332,453,172,74
216,0.10236404896187146,0.907298335656616,2.2430644691995667,1.5699976822004074,pooled,tokens_only,linear,5,1003451250,439,172,74
179,-0.014216785830886813,0.88487351401562,-2.4141423734752245,0.47714797279378285,pooled,tokens_only,linear,6,171429433,476,172,74
208,0.11305733102966631,0.8638285703361379,-0.6195608027713232,0.8798306058607173,pooled,tokens_only,linear,7,795643823,447,172,74
209,0.17093291334125227,0.8194241023758022,0.22732235723377336,1.0453159476546146,pooled,tokens_only,linear,8,1381800716,446,172,74
198,0.17130006961181277,0.8669268424430044,2.1056826285964996,1.4130575910875935,pooled,tokens_only,linear,9,762179171,457,172,74
194,0.0950099169415155,0.880269934902386,-1.155249019165942,0.7370588820646158,pooled,tokens_only,linear,10,1784690067,461,172,74
180,0.16488650694378182,0.8484197735698287,0.034879919775136166,0.9974009423566632,pooled,tokens_only,linear,11,1697625005,475,172,74
189,0.039147754012975766,0.8378815853666385,-1.8457886082064074,0.6290064409690858,pooled,tokens_only,linear,12,1512746413,466,172,74
207,0.1793373371709568,0.8081797001150539,0.12649812485976636,1.0034117502319588,pooled,tokens_only,linear,13,1943781587,448,172,74
212,0.08891023506433327,0.9396806595083163,2.3767245043734246,1.607995936388967,pooled,tokens_only,linear,14,1548783626,443,172,74
210,0.20974623867040565,0.815332784993305,1.2926405726510728,1.273402059628265,pooled,tokens_only,linear,15,380863078,445,172,74
205,0.22299307922778844,0.833851465234921,1.7242774646004064,1.3623330090643946,pooled,tokens_only,linear,16,1843517862,450,172,74
186,0.1554644124949638,0.8585606465217179,0.6068628459605423,1.091591214412555,pooled,tokens_only,linear,17,1401844688,469,172,74
182,0.08580052569957897,0.892460965430737,-1.3253839086610526,0.7061474271240715,pooled,tokens_only,linear,18,211455622,473,172,74
191,0.08992430179401045,0.9112062899497904,-1.0220464517094299,0.806918627910729,pooled,tokens_only,linear,19,640600314,464,172,74
202,0.6510123051596659,0.5487940123424645,-0.1525852363362955,0.9811415220748908,pooled,total_flops_only,linear,0,1829338324,453,172,74
192,0.6693599437696021,0.5373223770590652,0.0909643598393047,1.0055446427471397,pooled,total_flops_only,linear,1,384259585,463,172,74
203,0.667704907043849,0.5516920712024569,0.19587145820733415,1.04543827830453,pooled,total_flops_only,linear,2,56731231,452,172,74
195,0.6666092500059255,0.5360726783255145,-0.07552602082144454,0.9891979850352536,pooled,total_flops_only,linear,3,1374203058,460,172,74
202,0.6206059710275739,0.5574445753755625,0.39353347253117166,1.0729791213824575,pooled,total_flops_only,linear,4,784857332,453,172,74
216,0.6692728604442093,0.5507251533217732,-0.46832695944450836,0.8973670461743907,pooled,total_flops_only,linear,5,1003451250,439,172,74
179,0.6155202985629452,0.5448193291118438,-0.36081634999268186,0.9273432322872222,pooled,total_flops_only,linear,6,171429433,476,172,74
208,0.6573856625893719,0.5368865894356333,-0.12826756370516543,0.9797368444601082,pooled,total_flops_only,linear,7,795643823,447,172,74
209,0.637770176442325,0.5416341004581428,0.02102903230156066,1.018608525824837,pooled,total_flops_only,linear,8,1381800716,446,172,74
198,0.6433266624212592,0.5687470038151383,-0.0871174815895941,0.9615635541769543,pooled,total_flops_only,linear,9,762179171,457,172,74
194,0.6833873193278946,0.5206646723699101,0.09513086877750415,1.0267238020400113,pooled,total_flops_only,linear,10,1784690067,461,172,74
180,0.6470289798335649,0.551578788371947,0.19788666804176605,1.0428884255646398,pooled,total_flops_only,linear,11,1697625005,475,172,74
189,0.5862690148352848,0.5498109242210605,-0.4048181646759458,0.9294511256413142,pooled,total_flops_only,linear,12,1512746413,466,172,74
207,0.6569225369608265,0.5225425918354275,-0.048858976151760256,1.001154392833668,pooled,total_flops_only,linear,13,1943781587,448,172,74
212,0.7104601101209065,0.5297291924698859,-0.36617134039232785,0.921249449518461,pooled,total_flops_only,linear,14,1548783626,443,172,74
210,0.6519974543408744,0.5410567637510564,0.5898387978423779,1.1320338322683612,pooled,total_flops_only,linear,15,380863078,445,172,74
205,0.6768989527460003,0.5377066846228703,-0.24884806395732997,0.9529706000413176,pooled,total_flops_only,linear,16,1843517862,450,172,74
186,0.6610037831797637,0.5439505577151134,0.39716557566314964,1.0849710270145814,pooled,total_flops_only,linear,17,1401844688,469,172,74
182,0.6755970917383044,0.5316320021355431,0.0453190136607762,1.0032628409875621,pooled,total_flops_only,linear,18,211455622,473,172,74
191,0.6726832202727777,0.5464646647971131,-0.07947823406778923,0.9735523933505744,pooled,total_flops_only,linear,19,640600314,464,172,74
202,0.6334802477015845,0.5624099550841117,-0.06666501351517881,1.0020966993101594,pooled,compute_only,linear,0,1829338324,453,172,74
192,0.6462449635106233,0.5557871610572136,0.022206185373547713,0.9909820187739335,pooled,compute_only,linear,1,384259585,463,172,74
203,0.6491292183534663,0.5669025109263566,0.17385588474472488,1.0410621415423609,pooled,compute_only,linear,2,56731231,452,172,74
195,0.6446638708724286,0.5534349525988205,-0.015102334129365753,1.0001470534177634,pooled,compute_only,linear,3,1374203058,460,172,74
202,0.6118986428694657,0.5638051369801038,0.44750080269320713,1.0877673063024316,pooled,compute_only,linear,4,784857332,453,172,74
216,0.6624735648769798,0.5563574288582965,-0.3424380348350764,0.9290167991680331,pooled,compute_only,linear,5,1003451250,439,172,74
179,0.580538856050004,0.5690647274921343,-0.47212810570742286,0.8985243955158048,pooled,compute_only,linear,6,171429433,476,172,74
208,0.64661994578857,0.5452564430607809,-0.04660080436699327,1.000296541440664,pooled,compute_only,linear,7,795643823,447,172,74
209,0.624232362396853,0.5516626535827565,-0.013342405794685923,1.0117901042177977,pooled,compute_only,linear,8,1381800716,446,172,74
198,0.6362287406986356,0.5743782560652505,-0.02891214665410665,0.9745617894041476,pooled,compute_only,linear,9,762179171,457,172,74
194,0.6584146392887793,0.5408085933993532,0.13272351493420131,1.0323878876864174,pooled,compute_only,linear,10,1784690067,461,172,74
180,0.6345473358120335,0.5612464377939971,0.25786046967328663,1.0567656271623243,pooled,compute_only,linear,11,1697625005,475,172,74
189,0.5548419459310681,0.5703106196815317,-0.4881343393993165,0.91150930202937,pooled,compute_only,linear,12,1512746413,466,172,74
207,0.6304275337995189,0.5423447046179304,-0.09461867131627992,0.9887173716725337,pooled,compute_only,linear,13,1943781587,448,172,74
212,0.70431271102666,0.5353231589797044,-0.2661591140887528,0.9471130892613724,pooled,compute_only,linear,14,1548783626,443,172,74
210,0.6273471100363801,0.5598914904496454,0.4538371875190056,1.1011911650726887,pooled,compute_only,linear,15,380863078,445,172,74
205,0.6631501056467669,0.5490279579610476,-0.17322676837462933,0.9702340537424939,pooled,compute_only,linear,16,1843517862,450,172,74
186,0.6333273929561944,0.5657196106603242,0.25801102004273113,1.051410723229613,pooled,compute_only,linear,17,1401844688,469,172,74
182,0.646909151313102,0.5546410089973306,-0.0528036230259582,0.9809895729003871,pooled,compute_only,linear,18,211455622,473,172,74
191,0.6506209946904304,0.5645811216735093,-0.11364193617188893,0.9647752941716814,pooled,compute_only,linear,19,640600314,464,172,74
202,0.6377950333810521,0.5590897210989373,-0.031613479382013865,1.01118613684436,pooled,compute_memory,linear,0,1829338324,453,172,74
192,0.6393488783708925,0.5611782596578467,-0.011178649310344851,0.9828897236118496,pooled,compute_memory,linear,1,384259585,463,172,74
203,0.6534854360738356,0.5633723454162236,0.19858498253377738,1.0471316521029135,pooled,compute_memory,linear,2,56731231,452,172,74
195,0.6461312228089904,0.5522910723563391,0.01957582615405371,1.0072316730280537,pooled,compute_memory,linear,3,1374203058,460,172,74
202,0.6167822729499153,0.5602466174973678,0.45673039032798385,1.0891531210847498,pooled,compute_memory,linear,4,784857332,453,172,74
216,0.6672452741057031,0.552410737057737,-0.2935864221717044,0.9411664472879312,pooled,compute_memory,linear,5,1003451250,439,172,74
179,0.5514324018943091,0.5884773457390782,-0.6447770922969793,0.8564668589193253,pooled,compute_memory,linear,6,171429433,476,172,74
208,0.6500825352535516,0.5425785232483122,-0.06969452417829956,0.9951055929356385,pooled,compute_memory,linear,7,795643823,447,172,74
209,0.6288225670761469,0.5482828717448477,-0.031720586060788765,1.0078936874033555,pooled,compute_memory,linear,8,1381800716,446,172,74
198,0.6406443186162103,0.5708816145700161,0.012419094677761812,0.9834399028722176,pooled,compute_memory,linear,9,762179171,457,172,74
194,0.6555979419615743,0.5430337571823668,0.1320977279464285,1.0308192619182504,pooled,compute_memory,linear,10,1784690067,461,172,74
180,0.6396488976860487,0.5573152909640229,0.2947774224097691,1.064928320726401,pooled,compute_memory,linear,11,1697625005,475,172,74
189,0.5482802354484373,0.5744984846663441,-0.5685400983982172,0.8939836966200189,pooled,compute_memory,linear,12,1512746413,466,172,74
207,0.617427314544808,0.5518011227848388,-0.2125077178012043,0.9615629921709746,pooled,compute_memory,linear,13,1943781587,448,172,74
212,0.7074259650179812,0.5324975267694573,-0.24078124389630043,0.9533972880417785,pooled,compute_memory,linear,14,1548783626,443,172,74
210,0.6267692864008774,0.5603253972204929,0.340621869629294,1.0764669943258274,pooled,compute_memory,linear,15,380863078,445,172,74
205,0.666172906894837,0.5465589911723618,-0.1348571522440147,0.9798685887927822,pooled,compute_memory,linear,16,1843517862,450,172,74
186,0.6313513382560164,0.5672419371104436,0.24302104707469302,1.047226464710472,pooled,compute_memory,linear,17,1401844688,469,172,74
182,0.639932977031226,0.560093355213069,-0.15787886157873166,0.9567073127762066,pooled,compute_memory,linear,18,211455622,473,172,74
191,0.6471746895882031,0.5673588274107684,-0.13247251935634316,0.957673749296791,pooled,compute_memory,linear,19,640600314,464,172,74
202,0.8218248339542242,0.3921280352243854,0.0011341561833356922,1.0283177486035817,pooled,compute_efficiency,linear,0,1829338324,453,172,74
192,0.8081335746420933,0.4093140821254419,0.11925837559837985,1.0112339914484676,pooled,compute_efficiency,linear,1,384259585,463,172,74
203,0.8377716329621899,0.38547673934290955,0.2408273195845881,1.0590389327066732,pooled,compute_efficiency,linear,2,56731231,452,172,74
195,0.8111361483520461,0.40347935837181004,0.11415728037954166,1.0310250878935376,pooled,compute_efficiency,linear,3,1374203058,460,172,74
202,0.8246025525108236,0.379025197119112,0.23529919431427213,1.0409778789621118,pooled,compute_efficiency,linear,4,784857332,453,172,74
216,0.8343288659599267,0.38978347013090325,-0.05792263605708438,1.0014101972885552,pooled,compute_efficiency,linear,5,1003451250,439,172,74
179,0.7131304236302167,0.4706066340174026,-0.5543885746130677,0.8736284244532387,pooled,compute_efficiency,linear,6,171429433,476,172,74
208,0.8098958654456069,0.39992225340729143,-0.19133634835218713,0.9652020695962792,pooled,compute_efficiency,linear,7,795643823,447,172,74
209,0.8187084099401312,0.38317990545111563,-0.11839140703568786,0.9861668978338326,pooled,compute_efficiency,linear,8,1381800716,446,172,74
198,0.825628701768395,0.3976685991473452,0.3015750354397477,1.0446873375979016,pooled,compute_efficiency,linear,9,762179171,457,172,74
194,0.8096161228482571,0.40374675274587885,0.0929268227860815,1.018566212929445,pooled,compute_efficiency,linear,10,1784690067,461,172,74
180,0.8302049761412423,0.3825608384417769,0.25588660956993337,1.0542221559105969,pooled,compute_efficiency,linear,11,1697625005,475,172,74
189,0.7404867545033794,0.435445799458555,-0.46944282589823755,0.9126543574686156,pooled,compute_efficiency,linear,12,1512746413,466,172,74
207,0.7904991250240793,0.40833679964444247,-0.22852740999769608,0.9574463140147635,pooled,compute_efficiency,linear,13,1943781587,448,172,74
212,0.857594461971173,0.3715037003219515,0.15196914079141463,1.0551650221197983,pooled,compute_efficiency,linear,14,1548783626,443,172,74
210,0.8014816959901426,0.4086503716512868,-0.02603712941207692,0.9994095052081643,pooled,compute_efficiency,linear,15,380863078,445,172,74
205,0.8232401598657502,0.3977114118785714,-0.09636629256003788,0.9920130939382641,pooled,compute_efficiency,linear,16,1843517862,450,172,74
186,0.8018614252278938,0.4158593955515424,0.27728808925113463,1.052841620168162,pooled,compute_efficiency,linear,17,1401844688,469,172,74
182,0.7942756017489037,0.42336177827010935,-0.19909342030629076,0.9431650870019576,pooled,compute_efficiency,linear,18,211455622,473,172,74
191,0.7971382286428896,0.43020757875966115,-0.11540151547650075,0.964093916001705,pooled,compute_efficiency,linear,19,640600314,464,172,74
202,0.8849235314968389,0.3151356747923427,-0.27043517248830257,0.9560669732124751,pooled,memory_efficiency,linear,0,1829338324,453,172,74
192,0.9130827970011809,0.2754926809701275,0.18013909707742692,1.0291472194538325,pooled,memory_efficiency,linear,1,384259585,463,172,74
203,0.9066810471685312,0.29236118047299214,0.09782997180342975,1.0222713608696552,pooled,memory_efficiency,linear,2,56731231,452,172,74
195,0.8982931050523552,0.2960888806983262,0.0016318511036754711,1.0112323893456399,pooled,memory_efficiency,linear,3,1374203058,460,172,74
202,0.9005023691713273,0.285471539877325,0.12966136980146273,1.0257785482299142,pooled,memory_efficiency,linear,4,784857332,453,172,74
216,0.9054799511364623,0.29441637686299116,-0.2893948131099508,0.9340866941180339,pooled,memory_efficiency,linear,5,1003451250,439,172,74
179,0.8595014758936406,0.32934545919812985,-0.20686014354534574,0.9632294146462798,pooled,memory_efficiency,linear,6,171429433,476,172,74
208,0.8773186240931069,0.3212692124525945,-0.12460147054619083,0.9788592718072983,pooled,memory_efficiency,linear,7,795643823,447,172,74
209,0.8982343146439171,0.2870876945906581,0.04636037196768584,1.0190682866137035,pooled,memory_efficiency,linear,8,1381800716,446,172,74
198,0.8866238347254918,0.32065992068146515,0.008332814520924178,0.9819890646823263,pooled,memory_efficiency,linear,9,762179171,457,172,74
194,0.9003881462807867,0.2920447947478697,0.015269478760636893,1.00657331752941,pooled,memory_efficiency,linear,10,1784690067,461,172,74
180,0.8946735525329272,0.30130528508142423,0.010106173930670594,0.9984766581304649,pooled,memory_efficiency,linear,11,1697625005,475,172,74
189,0.8547852794363102,0.32573142759410106,-0.2607751001244998,0.9568733278439735,pooled,memory_efficiency,linear,12,1512746413,466,172,74
207,0.9086485367622993,0.2696394012924407,-0.03696942931388262,1.003046671961377,pooled,memory_efficiency,linear,13,1943781587,448,172,74
212,0.9159651664250912,0.28538383947387447,-0.07333866617348372,0.9912270167066856,pooled,memory_efficiency,linear,14,1548783626,443,172,74
210,0.9069188864180764,0.2798223536868927,0.20778678967880654,1.052234333474622,pooled,memory_efficiency,linear,15,380863078,445,172,74
205,0.8985547696508422,0.30129510018571604,-0.24776699672001062,0.95180424587599,pooled,memory_efficiency,linear,16,1843517862,450,172,74
186,0.8946637885180716,0.3032151158144987,0.24754723098042453,1.0495209175342026,pooled,memory_efficiency,linear,17,1401844688,469,172,74
182,0.8941238306287604,0.30371612928953967,0.033801379295672146,0.997643445246618,pooled,memory_efficiency,linear,18,211455622,473,172,74
191,0.8806935049230583,0.32992102578500426,-0.10893660151175702,0.983531183605558,pooled,memory_efficiency,linear,19,640600314,464,172,74
202,0.9149623550402051,0.27090057033939596,-0.2104288493471641,0.9673512285458158,pooled,full_interpretable,linear,0,1829338324,453,172,74
192,0.9325649361213929,0.24266105471403746,0.06093392165536009,1.0062585170132305,pooled,full_interpretable,linear,1,384259585,463,172,74
203,0.927148939943743,0.25831683814544654,0.16761001445212254,1.0351991935531881,pooled,full_interpretable,linear,2,56731231,452,172,74
195,0.9186997923895761,0.2647236411207742,0.03333396508090358,1.0151480679808393,pooled,full_interpretable,linear,3,1374203058,460,172,74
202,0.9188011255858617,0.2578881889863741,0.05471821288566835,1.0141419575118318,pooled,full_interpretable,linear,4,784857332,453,172,74
216,0.920062246864368,0.2707546747334199,-0.36487374494553354,0.9217540986548053,pooled,full_interpretable,linear,5,1003451250,439,172,74
179,0.9003553421847512,0.27735934883005825,-0.18223062313453933,0.9714665772389832,pooled,full_interpretable,linear,6,171429433,476,172,74
208,0.9140550424469778,0.2688994973175675,-0.004102126814630708,1.00626662553959,pooled,full_interpretable,linear,7,795643823,447,172,74
209,0.9246372702286786,0.24705418063237466,0.025088720900638805,1.0130521132099404,pooled,full_interpretable,linear,8,1381800716,446,172,74
198,0.9136821491673185,0.27979123692226715,-0.047041795664274064,0.9681805035469614,pooled,full_interpretable,linear,9,762179171,457,172,74
194,0.9132773025383993,0.27249613570611203,0.11787590934976375,1.0241756479442463,pooled,full_interpretable,linear,10,1784690067,461,172,74
180,0.9270342770677871,0.2507826436944298,0.12842094510018132,1.0270134971348281,pooled,full_interpretable,linear,11,1697625005,475,172,74
189,0.8937140455984497,0.27867132290862,-0.23256658100450148,0.9625725552537994,pooled,full_interpretable,linear,12,1512746413,466,172,74
207,0.9331700336339817,0.23062756908533927,-0.025433994500308095,1.003958328151315,pooled,full_interpretable,linear,13,1943781587,448,172,74
212,0.936882554462253,0.2473286411069007,-0.18881589946991856,0.9650704813200736,pooled,full_interpretable,linear,14,1548783626,443,172,74
210,0.9251629198929936,0.25090541675039635,0.18220877188523144,1.0438258709017183,pooled,full_interpretable,linear,15,380863078,445,172,74
205,0.931959142573191,0.24675226144601886,-0.1383106683599259,0.9731002771610348,pooled,full_interpretable,linear,16,1843517862,450,172,74
186,0.9254255473358611,0.25512736164710537,0.1756437565747336,1.0317949001932802,pooled,full_interpretable,linear,17,1401844688,469,172,74
182,0.9276508215363108,0.2510646385414619,0.11531626750217205,1.01976917683101,pooled,full_interpretable,linear,18,211455622,473,172,74
191,0.9169217102653693,0.275309833605173,-0.027269800898470586,1.000161950883582,pooled,full_interpretable,linear,19,640600314,464,172,74
202,0.9522983192755634,0.2028949080321714,-0.0629206918451231,0.9918358649711453,pooled,full_plus_hardware,linear,0,1829338324,453,172,74
192,0.9561987520865661,0.19556918964534795,-0.09129723463899793,0.983172943378065,pooled,full_plus_hardware,linear,1,384259585,463,172,74
203,0.9606921312777035,0.18974682902719364,0.04645949553285154,1.0056841122097302,pooled,full_plus_hardware,linear,2,56731231,452,172,74
195,0.9528260719240593,0.2016498580529189,-0.08355349945315599,0.9879067039076549,pooled,full_plus_hardware,linear,3,1374203058,460,172,74
202,0.9477825025949463,0.20680663813193448,0.14930040140603862,1.0485599406208164,pooled,full_plus_hardware,linear,4,784857332,453,172,74
216,0.9503710756379846,0.21333761050116967,-0.29282107171311894,0.9325562451511091,pooled,full_plus_hardware,linear,5,1003451250,439,172,74
179,0.9398148280303089,0.2155562163699331,-0.26713631137388055,0.9457932453850443,pooled,full_plus_hardware,linear,6,171429433,476,172,74
208,0.948495438780842,0.20816256729760574,0.05408417268361944,1.0176891377321597,pooled,full_plus_hardware,linear,7,795643823,447,172,74
209,0.9585992810633884,0.18311243519791348,0.14323241629124464,1.0340325389380094,pooled,full_plus_hardware,linear,8,1381800716,446,172,74
198,0.9541860090858374,0.2038369261711984,-0.05259383036304484,0.976736300278712,pooled,full_plus_hardware,linear,9,762179171,457,172,74
194,0.9510634947130261,0.20469650842202697,0.0029010126875028065,0.9982979516839829,pooled,full_plus_hardware,linear,10,1784690067,461,172,74
180,0.9474225426380342,0.21288145083177767,0.09273209806289419,1.0225387920234978,pooled,full_plus_hardware,linear,11,1697625005,475,172,74
189,0.9403365302557916,0.20878947107061177,0.01884837952518826,1.0153690747580646,pooled,full_plus_hardware,linear,12,1512746413,466,172,74
207,0.9639729303844567,0.1693324022049211,0.07796849154093036,1.0181350540637466,pooled,full_plus_hardware,linear,13,1943781587,448,172,74
212,0.9596856728839042,0.19766483400888324,-0.2537497987233596,0.9413761262377035,pooled,full_plus_hardware,linear,14,1548783626,443,172,74
210,0.965428565749222,0.17053374079252612,0.053660579055205736,1.0153361365082711,pooled,full_plus_hardware,linear,15,380863078,445,172,74
205,0.9541308260632924,0.20259872698431677,-0.06223234120666509,0.9798380238119305,pooled,full_plus_hardware,linear,16,1843517862,450,172,74
186,0.9597178283834599,0.187507411407174,0.0638000682626148,1.0120790969302411,pooled,full_plus_hardware,linear,17,1401844688,469,172,74
182,0.9556625391927946,0.19654144972141208,-0.10115400369661218,0.9741344453046972,pooled,full_plus_hardware,linear,18,211455622,473,172,74
191,0.9543804923522736,0.2040108414426679,-0.12670658224432604,0.9784529298007895,pooled,full_plus_hardware,linear,19,640600314,464,172,74
202,0.952750953889781,0.201929992807479,-0.05271218274303578,0.9937319787897371,pooled,full_plus_hardware_gpu_count,linear,0,1829338324,453,172,74
192,0.9546852796138773,0.1989192653183109,-0.12442585121668907,0.9766034208634821,pooled,full_plus_hardware_gpu_count,linear,1,384259585,463,172,74
203,0.9616723660512043,0.18736599919507446,0.04646887223613454,1.005945350647583,pooled,full_plus_hardware_gpu_count,linear,2,56731231,452,172,74
195,0.953092710471765,0.20107916339267773,-0.07589465401518887,0.9896512119429858,pooled,full_plus_hardware_gpu_count,linear,3,1374203058,460,172,74
202,0.948090508883232,0.20619580884162078,0.1231672438348462,1.0434155152731914,pooled,full_plus_hardware_gpu_count,linear,4,784857332,453,172,74
216,0.9506231359521969,0.212795160731363,-0.2900035556697116,0.933233114224841,pooled,full_plus_hardware_gpu_count,linear,5,1003451250,439,172,74
179,0.9389594472789263,0.21708260661781867,-0.2636047219046384,0.9465307393214603,pooled,full_plus_hardware_gpu_count,linear,6,171429433,476,172,74
208,0.9494706551467236,0.20618241553953523,0.06545071705816739,1.0202395294907527,pooled,full_plus_hardware_gpu_count,linear,7,795643823,447,172,74
209,0.9593739475479621,0.18139119809528184,0.13744896446272878,1.0328998481446874,pooled,full_plus_hardware_gpu_count,linear,8,1381800716,446,172,74
198,0.955143357069351,0.20169595236288476,-0.06912189893611448,0.9730580767711692,pooled,full_plus_hardware_gpu_count,linear,9,762179171,457,172,74
194,0.9517819138955806,0.2031884152115851,0.016304789751591938,1.0012564641852313,pooled,full_plus_hardware_gpu_count,linear,10,1784690067,461,172,74
180,0.9487128617322621,0.21025303079591567,0.08724864875557033,1.0212840305995452,pooled,full_plus_hardware_gpu_count,linear,11,1697625005,475,172,74
189,0.9414572735890294,0.206819180556487,0.02106241249718088,1.0154504070535473,pooled,full_plus_hardware_gpu_count,linear,12,1512746413,466,172,74
207,0.9641188360655712,0.16898916550487156,0.10209509349550107,1.0234098746484777,pooled,full_plus_hardware_gpu_count,linear,13,1943781587,448,172,74
212,0.9607434426688355,0.19505442616907143,-0.24002037620638797,0.9445678482523338,pooled,full_plus_hardware_gpu_count,linear,14,1548783626,443,172,74
210,0.9648010341239249,0.1720745221841939,0.037551784463701485,1.0119013833224,pooled,full_plus_hardware_gpu_count,linear,15,380863078,445,172,74
205,0.9552844164705907,0.20003486801241188,-0.04429186354482807,0.9835696898445137,pooled,full_plus_hardware_gpu_count,linear,16,1843517862,450,172,74
186,0.960680352805481,0.18525366419443073,0.056272944283562935,1.010213359825002,pooled,full_plus_hardware_gpu_count,linear,17,1401844688,469,172,74
182,0.9561892770646677,0.19537048570984986,-0.09905180572617232,0.9745152194145281,pooled,full_plus_hardware_gpu_count,linear,18,211455622,473,172,74
191,0.9555921266078256,0.2012833900397478,-0.13079674520449242,0.9777211727203196,pooled,full_plus_hardware_gpu_count,linear,19,640600314,464,172,74
202,0.58629992476553,0.5975126540681069,0.593074314476614,1.1136853698072962,pooled,runtime_only_postrun,linear,0,1829338324,453,172,74
192,0.6357874009494837,0.5639423072745514,-0.2107506820369972,0.9766131376303271,pooled,runtime_only_postrun,linear,1,384259585,463,172,74
203,0.6006534173361562,0.6047971898666179,-0.13334035283354642,0.9599878966523328,pooled,runtime_only_postrun,linear,2,56731231,452,172,74
195,0.6356117754431294,0.5604399263935222,0.0938222383541159,1.0171897942447492,pooled,runtime_only_postrun,linear,3,1374203058,460,172,74
202,0.5793297387474681,0.5869854732412667,0.1931999413724711,1.0556292578148696,pooled,runtime_only_postrun,linear,4,784857332,453,172,74
216,0.6005387324114784,0.6052535328076595,0.3317787940099508,1.0916786599580985,pooled,runtime_only_postrun,linear,5,1003451250,439,172,74
179,0.5858505175200749,0.565450198002091,-0.4742328898166017,0.8891050863474618,pooled,runtime_only_postrun,linear,6,171429433,476,172,74
